,movie_id,title_x,tag
1677,1874,Goodbye Bafana,JosephFiennes DennisHaysbert DianeKruger ShilohHenderson PatrickLyster JosephFiennes DennisHaysbert DianeKruger ShilohHenderson PatrickLyster History Drama jailguard prisoncell southafrica apartheid nelsonmandela escape xenophobia jailguard prisoncell southafrica apartheid nelsonmandela escape xenophobia FilmAfrika
1678,271331,United Passions,TimRoth SamNeill ThomasKretschmann GérardDepardieu JemimaWest TimRoth SamNeill ThomasKretschmann GérardDepardieu JemimaWest Drama soccer soccer ThelmaFilms LeuviahFilms
1679,215211,Grace of Monaco,NicoleKidman MiloVentimiglia PazVega TimRoth ParkerPosey NicoleKidman MiloVentimiglia PazVega TimRoth ParkerPosey Romance Drama monaco prince monaco prince Gaumont TF1FilmsProductions LuckyRed Canal+ uFilm SilverReel Umedia OdShots YRFEntertainment StoneAngels
1680,367961,Savva. Heart of the Warrior,MaksimChukharyov KonstantinKhabenskiy MikhailGalustyan FyodorBondarchuk NatalyaIonova MaksimChukharyov KonstantinKhabenskiy MikhailGalustyan FyodorBondarchuk NatalyaIonova Fantasy Adventure Animation village creature battle monkey hyena village creature battle monkey hyena ArtPicturesStudio
1681,10955,Ripley's Game,JohnMalkovich RayWinstone UweMansshardt HannsZischler PaoloPaoloni JohnMalkovich RayWinstone UweMansshardt HannsZischler PaoloPaoloni Crime Thriller berlin malenudity villa milan hitman assignment greed insult performance russianmafia party womandirector berlin malenudity villa milan hitman assignment greed insult performance russianmafia party womandirector Mr.MuddProduction Cattleya BabyFilms
1682,223702,Sausage Party,SethRogen KristenWiig JonahHill BillHader MichaelCera SethRogen KristenWiig JonahHill BillHader MichaelCera Adventure Animation Comedy Fantasy supermarket party sausage food anthropomorphism sexscene musicalnumber adultanimation grocerystore gum supermarket party sausage food anthropomorphism sexscene musicalnumber adultanimation grocerystore gum ColumbiaPictures SonyPicturesAnimation SonyPicturesEntertainment AnnapurnaPictures PointGreyPictures NitrogenStudiosCanada
1683,254470,Pitch Perfect 2,AnnaKendrick RebelWilson HaileeSteinfeld BrittanySnow SkylarAstin AnnaKendrick RebelWilson HaileeSteinfeld BrittanySnow SkylarAstin Comedy Music music sequel singer malefemalerelationship audition groupoffriends duringcreditsstinger singingcompetition femalemusician singingcontest womandirector acapella music sequel singer malefemalerelationship audition groupoffriends duringcreditsstinger singingcompetition femalemusician singingcontest womandirector acapella UniversalPictures GoldCircleFilms BrownstoneProductions
1684,69,Walk the Line,JoaquinPhoenix ReeseWitherspoon GinniferGoodwin RobertPatrick TylerHilton JoaquinPhoenix ReeseWitherspoon GinniferGoodwin RobertPatrick TylerHilton Drama Music Romance germany prison musicrecord adultery countrymusic guitar lossofbrother concert marriage single accident 1960s germany prison musicrecord adultery countrymusic guitar lossofbrother concert marriage single accident 1960s TreeLineFilms KonradPictures CatfishProductions Fox2000Pictures MarsMediaBeteiligungs
1685,4967,Keeping the Faith,BenStiller EdwardNorton JennaElfman AnneBancroft EliWallach BenStiller EdwardNorton JennaElfman AnneBancroft EliWallach Comedy lovetriangle rabbi priest catholicism lovetriangle rabbi priest catholicism SpyglassEntertainment TouchstonePictures TripleThreatTalent
1686,9449,The Borrowers,JohnGoodman JimBroadbent CeliaImrie TomFelton HughLaurie JohnGoodman JimBroadbent CeliaImrie TomFelton HughLaurie Adventure Fantasy Action Comedy Family dwarves household lawyer littlepeople child'spointofview realestate dwarves household lawyer littlepeople child'spointofview realestate WorkingTitleFilms PolygramFilmedEntertainment
1687,11499,Frost/Nixon,MichaelSheen FrankLangella KevinBacon SamRockwell MarkSimich MichaelSheen FrankLangella KevinBacon SamRockwell MarkSimich Drama History camera lie scandal watergatescandal richardnixon reporter writer camera lie scandal watergatescandal richardnixon reporter writer ImagineEntertainment UniversalPictures WorkingTitleFilms
1688,4912,Confessions of a Dangerous Mind,SamRockwell DrewBarrymore JuliaRoberts RutgerHauer BradPitt SamRockwell DrewBarrymore JuliaRoberts RutgerHauer BradPitt Comedy Crime Drama Romance Thriller microfilm biography silencer intrigue microfilm biography silencer intrigue MiramaxFilms AlliedFilmmakers MadChance
1689,12771,Serving Sara,MatthewPerry ElizabethHurley VincentPastore BruceCampbell CedrictheEntertainer MatthewPerry ElizabethHurley VincentPastore BruceCampbell CedrictheEntertainer Comedy Romance wealth fallinginlove divorce prettywoman winery wealth fallinginlove divorce prettywoman winery ParamountPictures
1690,323676,The Boss,MelissaMcCarthy PeterDinklage KristenBell KathyBates KristenSchaal MelissaMcCarthy PeterDinklage KristenBell KathyBates KristenSchaal Comedy businesswoman ex-con duringcreditsstinger girlscouts businesswoman ex-con duringcreditsstinger girlscouts UniversalPictures
1691,12506,Cry Freedom,DenzelWashington KevinKline PenelopeWilton KateHardie JohnMatshikiza DenzelWashington KevinKline PenelopeWilton KateHardie JohnMatshikiza Drama journalist 1970s malefriendship southafrica apartheid journalist 1970s malefriendship southafrica apartheid UniversalPictures
1692,24071,Mumford,LorenDean HopeDavis JasonLee AlfreWoodard ZooeyDeschanel LorenDean HopeDavis JasonLee AlfreWoodard ZooeyDeschanel Comedy Drama Romance TouchstonePictures
1693,11249,Seed of Chucky,BradDourif JenniferTilly BillyBoyd Redman HannahSpearritt BradDourif JenniferTilly BillyBoyd Redman HannahSpearritt Drama Horror Comedy baby puppet filmdreh murder killerdoll bodypossession killertoys spectacle toycomestolife baby puppet filmdreh murder killerdoll bodypossession killertoys spectacle toycomestolife RoguePictures
1694,9667,The Jacket,AdrienBrody KeiraKnightley KrisKristofferson JenniferJasonLeigh KellyLynch AdrienBrody KeiraKnightley KrisKristofferson JenniferJasonLeigh KellyLynch Drama Mystery Thriller Fantasy smoking medicine psychology hallucination humanexperimentation timetravel war love psychologist soldier psychiatrist medicalexperiment dead wrongfularrest iraqveteran near-deathexperience truckstop murderofapoliceofficer smoking medicine psychology hallucination humanexperimentation timetravel war love psychologist soldier psychiatrist medicalexperiment dead wrongfularrest iraqveteran near-deathexperience truckstop murderofapoliceofficer SectionEight MandalayPictures VIP3Medienfonds 2929Productions RisingStar VIP2Medienfonds WarnerIndependentPictures(WIP)
1695,812,Aladdin,ScottWeinger RobinWilliams LindaLarkin JonathanFreeman FrankWelker ScottWeinger RobinWilliams LindaLarkin JonathanFreeman FrankWelker Animation Family Comedy Adventure Fantasy Romance magic musical cartoon princess love comedy animation monkey arab aftercreditsstinger genie animalsidekick magic musical cartoon princess love comedy animation monkey arab aftercreditsstinger genie animalsidekick WaltDisneyPictures
1696,277216,Straight Outta Compton,O'SheaJacksonJr. CoreyHawkins JasonMitchell NeilBrownJr. AldisHodge O'SheaJacksonJr. CoreyHawkins JasonMitchell NeilBrownJr. AldisHodge Drama Music brotherbrotherrelationship aids policebrutality rapmusic hip-hop wifehusbandrelationship vandalism drugdealer nightclub freedomofspeech protest rapper recordingcontract fromragstoriches assault terminalillness roadtrip basedontruestory feud gang marijuana policechase hospital racism losangeles gangster racialslur mothersonrelationship noopeningcredits wrongfularrest deathofbrother milwaukeewisconsin policeraid policeharassment detroitmichigan duringcreditsstinger gangsterrap recordcompany 1980s musictour referencetorodneyking intimidationbypolice losangelesriots comptoncalifornia brotherbrotherrelationship aids policebrutality rapmusic hip-hop wifehusbandrelationship vandalism drugdealer nightclub freedomofspeech protest rapper recordingcontract fromragstoriches assault terminalillness roadtrip basedontruestory feud gang marijuana policechase hospital racism losangeles gangster racialslur mothersonrelationship noopeningcredits wrongfularrest deathofbrother milwaukeewisconsin policeraid policeharassment detroitmichigan duringcreditsstinger gangsterrap recordcompany 1980s musictour referencetorodneyking intimidationbypolice losangelesriots comptoncalifornia NewLineCinema UniversalPictures LegendaryPictures CubeVision BrokenChairFlickz CrucialFilms
1697,87,Indiana Jones and the Temple of Doom,HarrisonFord KateCapshaw JonathanKeQuan AmrishPuri RoshanSeth HarrisonFord KateCapshaw JonathanKeQuan AmrishPuri RoshanSeth Adventure Action riddle treasure heart skeleton treasurehunt torture violence monkey cultfilm archaeologist thuggee conveyorbelt minecar ropebridge belching childdrivingacar eatingbrains splits indianajones archeology  riddle treasure heart skeleton treasurehunt torture violence monkey cultfilm archaeologist thuggee conveyorbelt minecar ropebridge belching childdrivingacar eatingbrains splits indianajones archeology  Lucasfilm ParamountPictures
1698,14444,The Rugrats Movie,WhoopiGoldberg DavidSpade E.G.Daily TaraStrong ChristineCavanaugh WhoopiGoldberg DavidSpade E.G.Daily TaraStrong ChristineCavanaugh Animation Family brotherbrotherrelationship baby home pregnancyandbirth sequel kidsandfamily comedy pregnancy aftercreditsstinger brotherbrotherrelationship baby home pregnancyandbirth sequel kidsandfamily comedy pregnancy aftercreditsstinger NickelodeonMovies ParamountAnimation
1699,2043,Along Came a Spider,MorganFreeman MonicaPotter MichaelWincott DylanBaker MikaBoorem MorganFreeman MonicaPotter MichaelWincott DylanBaker MikaBoorem Crime Mystery Thriller Action psychology policeoperation police psychologist psychology policeoperation police psychologist ParamountPictures AZLProductionsKG DavidBrownProductions MFPMunichFilmPartners Phase1Productions RevelationsEntertainment
1700,315664,Florence Foster Jenkins,MerylStreep HughGrant RebeccaFerguson SimonHelberg NinaArianda MerylStreep HughGrant RebeccaFerguson SimonHelberg NinaArianda Comedy Drama opera biography singingfalse opera biography singingfalse BBCFilms QwertyFilms Pathé
1701,1428,Once Upon a Time in Mexico,AntonioBanderas SalmaHayek JohnnyDepp EvaMendes MickeyRourke AntonioBanderas SalmaHayek JohnnyDepp EvaMendes MickeyRourke Action corruption cia corruption cia ColumbiaPicturesCorporation DimensionFilms TroublemakerStudios
1702,562,Die Hard,BruceWillis AlanRickman AlexanderGodunov BonnieBedelia ReginaldVelJohnson BruceWillis AlanRickman AlexanderGodunov BonnieBedelia ReginaldVelJohnson Action Thriller helicopter journalist basedonnovel terrorist skyscraper christmasparty s.w.a.t. hostage kidnapping vault fistfight murder heist shootout losangeles onemanarmy explosion violence fbiagent walkietalkie christmaseve elevatorshaft onenight actionhero helicopter journalist basedonnovel terrorist skyscraper christmasparty s.w.a.t. hostage kidnapping vault fistfight murder heist shootout losangeles onemanarmy explosion violence fbiagent walkietalkie christmaseve elevatorshaft onenight actionhero TwentiethCenturyFoxFilmCorporation GordonCompany SilverPictures
1703,15373,Role Models,SeannWilliamScott PaulRudd ElizabethBanks ChristopherMintz-Plasse Bobb'eJ.Thompson SeannWilliamScott PaulRudd ElizabethBanks ChristopherMintz-Plasse Bobb'eJ.Thompson Comedy camping campsite bigbrother friends communityservice kids duringcreditsstinger camping campsite bigbrother friends communityservice kids duringcreditsstinger UniversalPictures InternationaleFilmproduktionStella-del-Süd RelativityMedia NewRegencyPictures WideAwake Stuber/Parent
1704,318846,The Big Short,ChristianBale SteveCarell RyanGosling BradPitt MelissaLeo ChristianBale SteveCarell RyanGosling BradPitt MelissaLeo Comedy Drama bank fraud biography wallstreet finances basedontruestory animatedsequence breakingthefourthwall loan financialcrisis realestate mortgage bank fraud biography wallstreet finances basedontruestory animatedsequence breakingthefourthwall loan financialcrisis realestate mortgage ParamountPictures PlanBEntertainment RegencyEnterprises
1705,26320,Taking Woodstock,DemetriMartin ImeldaStaunton HenryGoodman LievSchreiber JonathanGroff DemetriMartin ImeldaStaunton HenryGoodman LievSchreiber JonathanGroff Music Comedy Drama musicfestival independentfilm catskills dogtags musicfestival independentfilm catskills dogtags FocusFeatures
1706,14292,Miracle,KurtRussell PatriciaClarkson NoahEmmerich SeanMcCann KennethWelsh KurtRussell PatriciaClarkson NoahEmmerich SeanMcCann KennethWelsh Drama History olympicgames sport icehockey milwaukeewisconsin st.paulminnesota gasrationing lakeplacidnewyork aftercreditsstinger duringcreditsstinger olympicgames sport icehockey milwaukeewisconsin st.paulminnesota gasrationing lakeplacidnewyork aftercreditsstinger duringcreditsstinger WaltDisney
1707,924,Dawn of the Dead,SarahPolley VingRhames JakeWeber MekhiPhifer TyBurrell SarahPolley VingRhames JakeWeber MekhiPhifer TyBurrell Fantasy Horror Action refugee massmurder habor carjourney departmentstore blackout busride pregnancyandbirth dyinganddeath bite toshootdead lorry munition basementgarage guard zombie dog car duringcreditsstinger refugee massmurder habor carjourney departmentstore blackout busride pregnancyandbirth dyinganddeath bite toshootdead lorry munition basementgarage guard zombie dog car duringcreditsstinger NewAmsterdamEntertainment StrikeEntertainment MetropolitanFilmexport Toho-Towa CruelandUnusualFilms
1708,2018,The Wedding Planner,JenniferLopez MatthewMcConaughey JustinChambers JoannaGleason LouMyers JenniferLopez MatthewMcConaughey JustinChambers JoannaGleason LouMyers Comedy sanfrancisco marriageproposal loveofone'slife weddingplaner manofone'sdreams winegarden wedding sicilian starcrossedlovers weddingday meantforeachother sanfrancisco marriageproposal loveofone'slife weddingplaner manofone'sdreams winegarden wedding sicilian starcrossedlovers weddingday meantforeachother ColumbiaPicturesCorporation IntermediaFilms DeeGeeEntertainment TapestryFilms PrufrockPictures IMFInternationaleMedienundFilmGmbH&Co.ProduktionsKG
1709,192577,Space Pirate Captain Harlock,ShunOguri HarumaMiura YuAoi ArataFuruta AyanoFukuda ShunOguri HarumaMiura YuAoi ArataFuruta AyanoFukuda Animation ScienceFiction ToeiAnimationCompany
1710,9428,The Royal Tenenbaums,GeneHackman AnjelicaHuston BenStiller GwynethPaltrow LukeWilson GeneHackman AnjelicaHuston BenStiller GwynethPaltrow LukeWilson Comedy Drama forgiveness childprodigy terminalillness dysfunctionalfamily cigarettesmoking familyconflict forgiveness childprodigy terminalillness dysfunctionalfamily cigarettesmoking familyconflict TouchstonePictures
1711,2832,Identity,JohnCusack RayLiotta AmandaPeet JohnHawkes AlfredMolina JohnCusack RayLiotta AmandaPeet JohnHawkes AlfredMolina Mystery Thriller weather multiplecharacter scream convict psychopathy rainstorm weather multiplecharacter scream convict psychopathy rainstorm KonradPictures ColumbiaPicturesCorporation
1712,137093,Last Vegas,RobertDeNiro MorganFreeman MichaelDouglas KevinKline MarySteenburgen RobertDeNiro MorganFreeman MichaelDouglas KevinKline MarySteenburgen Comedy casino malefriendship stagnight lasvegas elderly casino malefriendship stagnight lasvegas elderly LaurenceMarkProductions CBSFilms OutlawSinema GoodUniverse GiddenMedia
1713,699,For Your Eyes Only,RogerMoore CaroleBouquet ChaimTopol Lynn-HollyJohnson JulianGlover RogerMoore CaroleBouquet ChaimTopol Lynn-HollyJohnson JulianGlover Adventure Action Thriller londonengland submarine england sea assassin mountains undercover olympicgames drugtraffic secretmission secretintelligenceservice kgb coralreef skijump parrot cryptographicdevice gangofsmugglers figureskating motorcycle monastery britishsecretservice skiing londonengland submarine england sea assassin mountains undercover olympicgames drugtraffic secretmission secretintelligenceservice kgb coralreef skijump parrot cryptographicdevice gangofsmugglers figureskating motorcycle monastery britishsecretservice skiing UnitedArtists EonProductions
1714,9778,Serendipity,JohnCusack KateBeckinsale JeremyPiven BridgetMoynahan EugeneLevy JohnCusack KateBeckinsale JeremyPiven BridgetMoynahan EugeneLevy Comedy Romance soulmates newlove book dollar fate destiny soulmates newlove book dollar fate destiny MiramaxFilms TapestryFilms SimonFieldsProductions
1715,8831,Timecop,Jean-ClaudeVanDamme MiaSara RonSilver BruceMcGill GloriaReuben Jean-ClaudeVanDamme MiaSara RonSilver BruceMcGill GloriaReuben Thriller ScienceFiction Action Crime martialarts timetravel sciencefiction alternativereality martialarts timetravel sciencefiction alternativereality UniversalPictures RenaissancePictures DarkHorseEntertainment LargoEntertainment SignaturePictures JVCEntertainmentNetworks
1716,9398,Zoolander,BenStiller OwenWilson ChristineTaylor WillFerrell MillaJovovich BenStiller OwenWilson ChristineTaylor WillFerrell MillaJovovich Comedy malemodel timemagazine fashionshow fashionmodel fictionalawardsshow lincolnassassination coalmine malemodel timemagazine fashionshow fashionmodel fictionalawardsshow lincolnassassination coalmine ParamountPictures VillageRoadshowPictures NPVEntertainment ScottRudinProductions RedHourProductions TenthPlanetProductions VH1Television RedHourFilms MFPMunichFilmPartnersGmbH&CompanyI.ProduktionsKG
1717,112949,Safe Haven,JulianneHough JoshDuhamel CobieSmulders DavidLyons MikePniewski JulianneHough JoshDuhamel CobieSmulders DavidLyons MikePniewski Romance basedonnovel smalltown widower singlefather abusivehusband basedonnovel smalltown widower singlefather abusivehusband TempleHillProductions RelativityMedia
1718,10439,Hocus Pocus,BetteMidler SarahJessicaParker KathyNajimy OmriKatz ThoraBirch BetteMidler SarahJessicaParker KathyNajimy OmriKatz ThoraBirch Comedy Family Fantasy witch halloween salem trickortreating spellcasting witch halloween salem trickortreating spellcasting WaltDisneyPictures
1719,3638,No Reservations,CatherineZeta-Jones AaronEckhart AbigailBreslin PatriciaClarkson JennyWade CatherineZeta-Jones AaronEckhart AbigailBreslin PatriciaClarkson JennyWade Comedy italy competition lossofmother lossofsister newlove cook cooking restaurant barsandrestaurants motherrole funeral kitchen perfectionist italy competition lossofmother lossofsister newlove cook cooking restaurant barsandrestaurants motherrole funeral kitchen perfectionist VillageRoadshowPictures CastleRockEntertainment WarnerBros. StorefrontPictures WVFilmsIII
1720,23483,Kick-Ass,AaronTaylor-Johnson ChloëGraceMoretz ChristopherMintz-Plasse NicolasCage MarkStrong AaronTaylor-Johnson ChloëGraceMoretz ChristopherMintz-Plasse NicolasCage MarkStrong Action Crime crimefighter secretidentity comicbook superhero murder comedy mafia teenager violence realism rookie adaptation youngadult kickass crimefighter secretidentity comicbook superhero murder comedy mafia teenager violence realism rookie adaptation youngadult kickass Lionsgate MarvFilms
1721,62206,30 Minutes or Less,JesseEisenberg DannyMcBride AzizAnsari BiancaKajlich NickSwardson JesseEisenberg DannyMcBride AzizAnsari BiancaKajlich NickSwardson Action Adventure Comedy pizzadelivery adventure pizzaboy numberintitle comedy aftercreditsstinger pizzadelivery adventure pizzaboy numberintitle comedy aftercreditsstinger ColumbiaPictures
1722,10577,Dracula 2000,GerardButler ChristopherPlummer JonnyLeeMiller JustineWaddell JenniferEsposito GerardButler ChristopherPlummer JonnyLeeMiller JustineWaddell JenniferEsposito Thriller Horror vampire dracula bite blood vlad fangvamp vampire dracula bite blood vlad fangvamp NeoArt&Logic DimensionFilms WesCravenFilms
1723,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","SteveCarell JenniferGarner EdOxenbould DylanMinnette KerrisDorsey SteveCarell JenniferGarner EdOxenbould DylanMinnette KerrisDorsey Family Comedy basedonnovel jobinterview badluck wish oneday basedonchildren'sbook driver'stest basedonnovel jobinterview badluck wish oneday basedonchildren'sbook driver'stest WaltDisneyPictures 21LapsEntertainment JimHensonCompany,The"
1724,4348,Pride & Prejudice,KeiraKnightley MatthewMacfadyen RosamundPike SimonWoods DonaldSutherland KeiraKnightley MatthewMacfadyen RosamundPike SimonWoods DonaldSutherland Drama Romance bachelor beautiful prejudice suitor perioddrama georgian pride 18thcentury oppositesattract bachelor beautiful prejudice suitor perioddrama georgian pride 18thcentury oppositesattract UniversalPictures StudioCanal ScionFilms FocusFeatures WorkingTitleFilms
1725,78,Blade Runner,HarrisonFord RutgerHauer SeanYoung EdwardJamesOlmos M.EmmetWalsh HarrisonFord RutgerHauer SeanYoung EdwardJamesOlmos M.EmmetWalsh ScienceFiction Drama Thriller artificialintelligence manvsmachine cyborg bountyhunter android dystopia genetics fugitive cyberpunk losangeles technoir neo-noir artificialintelligence manvsmachine cyborg bountyhunter android dystopia genetics fugitive cyberpunk losangeles technoir neo-noir ShawBrothers WarnerBros. TheLaddCompany
1726,11780,Rob Roy,LiamNeeson JessicaLange JohnHurt TimRoth EricStoltz LiamNeeson JessicaLange JohnHurt TimRoth EricStoltz Adventure scotland biography 18thcentury highlands violentman scotland biography 18thcentury highlands violentman UnitedArtists TalismanProductions
1727,192102,3 Days to Kill,KevinCostner AmberHeard HaileeSteinfeld ConnieNielsen TómasLemarquis KevinCostner AmberHeard HaileeSteinfeld ConnieNielsen TómasLemarquis Action Drama Thriller Crime retirement secretservice illegaldrugs retirement secretservice illegaldrugs WonderlandSoundandVision EuropaCorp RelativityMedia 3DTK FeelgoodEntertainment Paradise/MGN
1728,2001,We Own the Night,JoaquinPhoenix EvaMendes AlexVeadov MarkWahlberg RobertDuvall JoaquinPhoenix EvaMendes AlexVeadov MarkWahlberg RobertDuvall Drama Crime Thriller newyork fathersonrelationship nightclub gangster newyork fathersonrelationship nightclub gangster ColumbiaPictures IndustryEntertainment 2929Productions
1729,10383,Lost Souls,WinonaRyder BenChaplin SarahWynter PhilipBakerHall JohnHurt WinonaRyder BenChaplin SarahWynter PhilipBakerHall JohnHurt Horror Thriller pedophilia daughter anti-christ incest pedophilia daughter anti-christ incest NewLineCinema
1730,11516,Winged Migration,PhilippeLabro JacquesPerrin PhilippeLabro JacquesPerrin Documentary ocean lake bird horse parrot owl ornithology egg flight arctic crab stork pelican ocean lake bird horse parrot owl ornithology egg flight arctic crab stork pelican BacFilms PandoraFilmproduktion Procirep GalatéeFilms Eurimages Canal+ WestdeutscherRundfunk(WDR) TélévisionSuisse-Romande(TSR) WandaVisiónS.A. ConseilRégionaldeFranche-Comté EyescreenS.r.l. France2Cinéma LesProductionsdelaGuéville CentreNationaldelaCinématographie(CNC)
1731,10025,Just My Luck,LindsayLohan SamaireArmstrong ChrisPine MissiPyle MakenzieVegaNorfolk LindsayLohan SamaireArmstrong ChrisPine MissiPyle MakenzieVegaNorfolk Comedy Drama Family Fantasy Romance jinx badluck kiss romanticcomedy alcoholabuse celebration envy luck mysteriousstranger masquerade jinx badluck kiss romanticcomedy alcoholabuse celebration envy luck mysteriousstranger masquerade RegencyEnterprises CheyenneEnterprises NewRegencyPictures
1732,15198,"Mystery, Alaska",RussellCrowe HankAzaria MaryMcCormack BurtReynolds ColmMeaney RussellCrowe HankAzaria MaryMcCormack BurtReynolds ColmMeaney Drama Comedy sport icehockey sport icehockey HollywoodPictures
1733,23172,The Spy Next Door,AmberValletta LucasTill JackieChan BillyRayCyrus GeorgeLopez AmberValletta LucasTill JackieChan BillyRayCyrus GeorgeLopez Action Comedy Family duringcreditsstinger duringcreditsstinger RobertSimondsProductions RelativityMedia SpyNextDoor
1734,17834,A Simple Wish,MartinShort KathleenTurner MaraWilson RobertPastorelli DeborahOdell MartinShort KathleenTurner MaraWilson RobertPastorelli DeborahOdell Adventure Comedy Family Fantasy magic wish kids fairygodmother magic wish kids fairygodmother UniversalPictures TheBubbleFactory
1735,10016,Ghosts of Mars,NatashaHenstridge IceCube JasonStatham CleaDuVall PamGrier NatashaHenstridge IceCube JasonStatham CleaDuVall PamGrier Action Horror ScienceFiction climbingupawall hungupsidedown flashbackwithinaflashback cavern battering ram ghosttown climbingupawall hungupsidedown flashbackwithinaflashback cavern battering ram ghosttown ScreenGems StormKingProductions Animationwerks
1736,10317,Our Brand Is Crisis,SandraBullock AnthonyMackie BillyBobThornton ZoeKazan ScootMcNairy SandraBullock AnthonyMackie BillyBobThornton ZoeKazan ScootMcNairy Comedy Drama bolivia woman politicalcampaign southamerica year2002 bolivia woman politicalcampaign southamerica year2002 ParticipantMedia SmokehousePictures
1737,58431,Pride and Prejudice and Zombies,LilyJames SamRiley JackHuston BellaHeathcote DouglasBooth LilyJames SamRiley JackHuston BellaHeathcote DouglasBooth Romance Horror Comedy Thriller basedonnovel dystopia shaolin prejudice zombie pride golddigger regencyperiod parson mashup basedonnovel dystopia shaolin prejudice zombie pride golddigger regencyperiod parson mashup Lionsgate HandsomecharlieFilms CrossCreekPictures DarkoEntertainment PanoramaMedia QCEntertainment
1738,9746,Kundun,TenzinThuthobTsarong TenchoGyalpo TsewangMigyurKhangsar GyurmeTethong RobertLin TenzinThuthobTsarong TenchoGyalpo TsewangMigyurKhangsar GyurmeTethong RobertLin Drama buddhism china mountains buddhistmonk tibet dalailama lhasa buddha buddhism china mountains buddhistmonk tibet dalailama lhasa buddha TouchstonePictures
1739,13092,How to Lose Friends & Alienate People,KelanPannell JanetteScott SimonPegg MeganFox GillianAnderson KelanPannell JanetteScott SimonPegg MeganFox GillianAnderson Comedy Romance Drama failure starlet failure starlet UKFilmCouncil IntandemFilms AramidEntertainmentFund Film4 LipsyncProductions Number9Films
1740,59859,Kick-Ass 2,AaronTaylor-Johnson ChloëGraceMoretz ChristopherMintz-Plasse ClarkDuke JimCarrey AaronTaylor-Johnson ChloëGraceMoretz ChristopherMintz-Plasse ClarkDuke JimCarrey Action Adventure Crime crimefighter secretidentity marvelcomic superhero aftercreditsstinger teensuperheroes crimefighter secretidentity marvelcomic superhero aftercreditsstinger teensuperheroes UniversalPictures MarvFilms
1741,13495,Alatriste,ViggoMortensen ElenaAnaya UnaxUgalde EduardFernández EduardoNoriega ViggoMortensen ElenaAnaya UnaxUgalde EduardFernández EduardoNoriega Action TwentiethCenturyFoxFilmCorporation EstudiosPicasso NBCUniversalGlobalNetworks OrigenProduccionesCinematograficasS.A.
1742,254473,Brick Mansions,PaulWalker DavidBelle RZA RobertMaillet CarloRota PaulWalker DavidBelle RZA RobertMaillet CarloRota Action Crime Drama martialarts atomicbomb ghetto parkour cops remake undercovercop gangster remakeoffrenchfilm martialarts atomicbomb ghetto parkour cops remake undercovercop gangster remakeoffrenchfilm Canal+ EuropaCorp Ciné+ D8
1743,700,Octopussy,RogerMoore MaudAdams LouisJourdan KristinaWayborn KabirBedi RogerMoore MaudAdams LouisJourdan KristinaWayborn KabirBedi Adventure Action Thriller atomicbomb easternblock crocodile secretintelligenceservice kgb snakecharmer hotairballoon eastberlin britishsecretservice atomicbomb easternblock crocodile secretintelligenceservice kgb snakecharmer hotairballoon eastberlin britishsecretservice EonProductions
1744,4964,Knocked Up,SethRogen KatherineHeigl LeslieMann PaulRudd JasonSegel SethRogen KatherineHeigl LeslieMann PaulRudd JasonSegel Comedy Romance Drama alcohol one-nightstand bed pregnancyandbirth condom paternity druguse beard unprotectedsex duringcreditsstinger alcohol one-nightstand bed pregnancyandbirth condom paternity druguse beard unprotectedsex duringcreditsstinger UniversalPictures ApatowProductions
1745,10024,My Sister's Keeper,CameronDiaz AlecBaldwin AbigailBreslin JoanCusack SofiaVassilieva CameronDiaz AlecBaldwin AbigailBreslin JoanCusack SofiaVassilieva Drama parentskidsrelationship sistersisterrelationship courtcase invitrofertilisation medicalexaminer kidneytransplant parentskidsrelationship sistersisterrelationship courtcase invitrofertilisation medicalexaminer kidneytransplant MarkJohnsonProductions GranViaProductions CurmudgeonFilms
1746,13490,Welcome Home Roscoe Jenkins,MartinLawrence JamesEarlJones MargaretAvery JoyBryant CedrictheEntertainer MartinLawrence JamesEarlJones MargaretAvery JoyBryant CedrictheEntertainer Comedy Drama talkshow talkshow UniversalPictures SpyglassEntertainment
1747,15927,A Passage to India,JudyDavis AlecGuinness PeggyAshcroft JamesFox VictorBanerjee JudyDavis AlecGuinness PeggyAshcroft JamesFox VictorBanerjee Drama Adventure History doctor india english magistrate 1920s mosque doctor india english magistrate 1920s mosque ColumbiaPictures EMIFilmsLtd. ThornEMIScreenEntertainment HomeBoxOffice
1748,1259,Notes on a Scandal,JudiDench CateBlanchett BillNighy JunoTemple MaxLewis JudiDench CateBlanchett BillNighy JunoTemple MaxLewis Drama Romance sex adultery basedonnovel cat infidelity secret obsession blackmail nudity seduction studio friendship stalker love loneliness teacher conservative student teenager relationship art femalestalker extramaritalaffair journal sittingonatoilet sex adultery basedonnovel cat infidelity secret obsession blackmail nudity seduction studio friendship stalker love loneliness teacher conservative student teenager relationship art femalestalker extramaritalaffair journal sittingonatoilet FoxSearchlightPictures ScottRudinProductions DNAFilms BBCFilms IngeniousFilmPartners UKFilmCouncil
